Depthmm,DepthCm,age_calBP,Ti,runningmeanTi,Ca,Carunningmean,Si,Sirunningmean,MnFe,MnFerunningmean,IncCoh,IncCohrunningmean,TiLog
945,94.5,2157,9.608018644,3.478761252,15.83327285,8.171721218,10.60389804,4.421479894,22.12277971,19.46235503,4810.234935,5765.368868,0.982633837
946,94.6,2158,8.422974636,3.397660911,14.8969952,8.057579033,8.573810185,4.348124212,23.60849441,19.3526371,4854.23739,5776.711011,0.925465493
947,94.7,2160,7.47303574,3.331415114,14.59449113,7.954244241,6.015930496,4.267006493,40.3774413,19.23843918,4986.497435,5788.625088,0.873497059
948,94.8,2161,6.877738221,3.272575505,14.33017622,7.851768454,4.17963473,4.247403622,60.81343125,18.94931352,5136.22228,5799.148792,0.837445642
949,94.9,2163,5.060274131,3.233521867,13.47112348,7.769306468,5.252253035,4.243814266,92.57081183,18.47288314,5399.052322,5808.766077,0.704174045
950,95,2164,3.030449793,3.207410108,11.19121585,7.692551959,5.74263317,4.21183256,109.470324,17.6799573,5603.989592,5815.277629,0.481507093
951,95.1,2166,3.112323765,3.203169547,10.45740785,7.636854902,4.357253271,4.195592907,64.73908953,16.72047406,5662.617813,5819.55747,0.493084769
952,95.2,2167,2.58051268,3.196275968,10.94835552,7.586329115,4.346486875,4.175926971,59.48667844,16.21108775,5756.818761,5823.67974,0.411705997
953,95.3,2169,2.90883093,3.196481908,10.3701575,7.534469088,3.679846358,4.164010179,77.12128746,15.74733615,5809.536024,5825.192338,0.46371848
954,95.4,2170,2.449284587,3.186719052,9.973569867,7.484293931,4.082140979,4.162175528,127.6877326,15.09116134,5936.899902,5825.935275,0.38903925
955,95.5,2172,2.594073618,3.183423092,10.11312758,7.433609397,4.921562596,4.14553427,62.4607748,13.92357064,5832.98222,5825.909856,0.413982297
956,95.6,2173,3.031518725,3.177604315,10.03994349,7.38276687,3.907135756,4.120219526,54.9968525,13.40029243,5907.479627,5827.410632,0.481660255
957,95.7,2175,3.272807376,3.171196771,10.0212243,7.337432343,3.60148675,4.119490615,30.42198234,12.95727578,5955.134481,5827.77993,0.514920445
958,95.8,2176,3.341997772,3.165787634,11.00206886,7.296800764,3.465775467,4.112197368,25.23779135,12.79094112,5868.344849,5828.527413,0.524006156
959,95.9,2178,3.473989571,3.159196559,11.23707487,7.244394066,6.406947979,4.112447109,26.78878569,12.67536695,5856.727123,5829.964027,0.54082851
960,96,2180,3.715523379,3.150321022,11.33075242,7.186538434,5.100432474,4.07984757,34.19172538,12.52730307,5686.232438,5831.037466,0.570019998
961,96.1,2181,3.549716855,3.14582294,10.92327337,7.133468124,6.488729736,4.070770181,76.04433265,12.31736074,5695.933319,5832.936966,0.550193713
962,96.2,2183,3.396603397,3.137825287,11.09399076,7.079395993,5.384446062,4.047245257,25.16327315,11.67379093,5482.70952,5835.281276,0.53104484
963,96.3,2184,3.179542915,3.129865719,11.48280785,7.02429991,5.366744411,4.015514079,40.59217286,11.53725691,5526.121009,5839.279977,0.502364691
964,96.4,2186,3.985849883,3.123648373,10.62309551,6.970528184,5.463906693,3.994326741,29.21437554,11.23984402,5614.883984,5844.446219,0.600520938
965,96.5,2187,3.867241042,3.11002207,10.11916417,6.919596611,6.258916333,3.967012878,37.35154574,11.04336161,5774.787416,5848.521253,0.587401242
966,96.6,2189,3.355269002,3.102960751,8.449674382,6.878021032,3.860951092,3.951610174,15.85014409,10.77676604,5723.115521,5851.036819,0.525727345
967,96.7,2190,3.252561392,3.092289698,8.172925541,6.84241472,3.39096826,3.943128152,10.31889549,10.72949813,5863.152487,5853.500069,0.512225503
968,96.8,2192,3.530183249,3.084037466,8.408320886,6.80796579,3.351670371,3.947915164,10.18968004,10.7288481,5876.699829,5854.55698,0.54779725
969,96.9,2193,3.535229146,3.078074776,7.775230661,6.777239377,4.850046416,3.946327394,7.563952733,10.77362164,5845.392834,5856.290828,0.548417569
970,97,2195,3.582582387,3.069736487,8.905624776,6.758087759,5.896418231,3.96923113,7.351558359,10.84931568,5957.018674,5857.980478,0.554196186
971,97.1,2196,3.049445384,3.065685866,7.44500846,6.733072924,4.060913706,3.950248991,6.72447047,10.93417878,5720.405007,5859.404754,0.48422086
972,97.2,2198,3.555308659,3.065665018,8.197347406,6.71660031,1.84014999,3.94507428,6.598642056,11.01480605,5775.590211,5862.059353,0.550877311
973,97.3,2199,3.074203339,3.058676733,6.873086747,6.684511973,2.697239716,3.947643602,6.006674082,11.04579371,5730.334115,5862.769588,0.48773259
974,97.4,2201,3.757872311,3.054448629,7.476225889,6.664879791,3.197424816,3.958685152,11.15948922,11.08760074,5854.808297,5863.081623,0.574942019
975,97.5,2202,3.389485322,3.045643669,7.655436269,6.639930176,4.145936982,3.96383834,11.34538153,11.0954665,5856.153604,5863.575815,0.530133758
976,97.6,2204,3.14468761,3.047072675,7.788875978,6.622852447,4.548248747,3.956199687,11.68504416,11.11226531,5781.372411,5862.948484,0.49757751
977,97.7,2205,2.81090494,3.047751446,6.701608729,6.603071294,3.187977554,3.956365822,11.07293804,11.13142581,5755.622318,5863.190168,0.448846159
978,97.8,2207,2.613659332,3.051942531,6.41914732,6.593425111,2.962147243,3.978882716,9.744021269,11.13708937,5777.764887,5863.468385,0.41724898
979,97.9,2208,3.174218215,3.053336739,7.154473864,6.583817038,1.78326866,3.98922531,8.026292559,11.15310941,5737.501818,5863.155028,0.501636779
980,98,2210,3.476940014,3.047650584,6.87026624,6.560179545,5.225861745,4.010338802,13.14845223,11.19310209,5759.785959,5864.324231,0.541197198
981,98.1,2211,2.90051946,3.035117107,7.024316541,6.538273394,4.297065866,3.981663739,8.727410113,11.16135437,5794.407511,5864.922878,0.462475784
982,98.2,2213,2.540446584,3.032863602,6.551678032,6.517924778,3.710389089,3.984713932,11.73614714,11.16312402,5761.158735,5863.668374,0.404910068
983,98.3,2214,2.675804312,3.032483923,6.118959182,6.501472879,2.447583673,3.993109654,10.15836471,11.13584955,5549.927641,5862.877138,0.427454349
984,98.4,2216,2.527561762,3.034239284,6.463388762,6.485884391,3.292048605,4.004233192,14.99408643,11.11858464,5426.73483,5863.748558,0.402701777
985,98.5,2217,2.544866137,3.032400306,5.762724331,6.466921903,3.346572521,4.008704496,24.5803683,11.0547042,5492.719513,5865.062512,0.405664943
986,98.6,2219,2.946126474,3.030015617,6.595544421,6.454968462,4.653620202,4.008001938,71.18515714,10.90054955,5444.749978,5867.429666,0.469251387
987,98.7,2220,3.186700461,3.025658311,7.314605593,6.439669792,3.489860018,3.988397186,11.59736282,10.28088796,5669.99378,5871.13711,0.503341243
988,98.8,2222,3.425382262,3.016766513,7.320633714,6.416837786,4.483484636,3.984903544,17.48512934,10.26314465,5769.770034,5872.839149,0.534709044
989,98.9,2223,4.06283082,3.004044475,8.200766788,6.392481685,5.471946439,3.967992731,8.713754647,10.19277688,5678.25593,5873.400066,0.608828738
990,99,2225,3.53890853,2.990550663,7.254762486,6.363905526,4.565192003,3.953137527,12.57406286,10.21594471,5780.786127,5875.848361,0.548869338
991,99.1,2226,3.710614704,2.977938722,7.264843347,6.344048806,3.980736081,3.927494812,10.96872115,10.21610631,5800.469484,5877.678675,0.569445861
992,99.2,2228,3.233256351,2.962626505,7.453285744,6.322340399,5.6686962,3.912960531,11.24658043,10.21443494,5904.359897,5879.087035,0.509640139
993,99.3,2230,3.392238947,2.956074881,7.488001783,6.300047867,4.074866087,3.876626943,8.996005505,10.203574,5912.683256,5879.481406,0.530486436
994,99.4,2231,3.315209728,2.950333883,7.765294156,6.270231645,5.70876364,3.872880812,10.82834412,10.23357255,5737.824145,5879.411826,0.520511008
995,99.5,2233,3.282771112,2.937272825,7.176130789,6.244696054,4.356446512,3.831375336,7.351890373,10.29474734,5862.58907,5881.697043,0.516240603
996,99.6,2234,3.60573219,2.928056261,7.358707004,6.220254072,3.732429332,3.809157935,6.023388376,10.44078458,5860.059942,5881.545402,0.556993467
997,99.7,2236,3.701393076,2.911506863,7.908155263,6.197915542,4.844572859,3.795333286,5.405650949,10.97975187,5841.651298,5879.671557,0.568365208
998,99.8,2237,4.070618855,2.896361347,7.992312629,6.16663936,5.212377802,3.783123011,6.398035351,11.92288699,5793.236715,5876.740049,0.60966044
999,99.9,2239,3.450250588,2.874464884,7.501627309,6.132559032,7.469614675,3.766602232,6.225743855,13.67918331,5832.495765,5873.390163,0.537850639
1000,100,2240,3.730506788,2.859269075,7.646663211,6.100625871,5.954799568,3.7114611,6.613564348,15.10716038,5823.578047,5869.103265,0.571767835
1001,100.1,2242,3.279620516,2.844740252,7.973421927,6.071097835,4.441522909,3.692236193,7.224904278,15.71982563,5769.228559,5866.098719,0.515823595
1002,100.2,2244,3.985409349,2.836833356,7.718397588,6.041239331,4.515138156,3.686659937,6.720942318,15.91061864,5782.654305,5865.590982,0.600472935
1003,100.3,2245,4.215594509,2.826744686,8.158185841,6.018416952,4.715509417,3.684416715,6.589814477,15.97246182,5833.30047,5866.237777,0.62485883
1004,100.4,2247,4.176589896,2.805562061,7.801954729,5.981378743,5.688925323,3.661916778,6.456901022,15.99508215,5801.88573,5866.471375,0.620821833
1005,100.5,2249,4.723798404,2.789579485,8.493581757,5.955055732,5.090453442,3.637500223,6.569513456,16.01505262,5736.495055,5866.095551,0.674291355
1006,100.6,2251,4.491842339,2.769037193,9.127653984,5.923744304,5.578810598,3.611560488,6.905291891,16.03215528,5743.222375,5866.635763,0.652424504
1007,100.7,2252,4.777434489,2.752458027,8.617976885,5.889318659,5.077812107,3.604383517,5.723345224,16.05346267,5639.152957,5867.345715,0.67919474
1008,100.8,2254,4.199342272,2.734761044,8.087889849,5.864670152,7.263922518,3.601440102,6.041105785,16.10167907,5662.312308,5868.176282,0.623181274
1009,100.9,2256,4.183279953,2.722723137,8.649802819,5.839782536,6.463748538,3.56080617,6.141482776,16.16732562,5714.536103,5869.627292,0.621516929
1010,101,2258,4.251632873,2.716680229,8.296664661,5.813748537,6.343015796,3.530153151,5.356238875,16.22088646,5680.306833,5870.205181,0.628555756
1011,101.1,2259,4.377225708,2.706061096,8.129133458,5.791580413,3.462212424,3.519591273,6.196523156,16.28705404,5667.878415,5871.301473,0.641198941
1012,101.2,2261,3.297243923,2.691682392,7.477242039,5.765944669,6.629379316,3.535144585,6.956047948,16.34782084,5765.006102,5872.80342,0.518151076
1013,101.3,2263,3.387762926,2.690290205,7.444713591,5.746012843,2.962549884,3.501068313,6.469432395,16.39762615,5903.214056,5873.665807,0.529913011
1014,101.4,2265,3.13534046,2.693409981,7.569260469,5.732621916,2.777710264,3.525645062,7.259730832,16.44371602,5936.134217,5872.719255,0.496284707
1015,101.5,2266,3.083642505,2.70032695,7.298992192,5.718656846,4.291489008,3.535510951,6.648911746,16.48979418,5908.977244,5872.19168,0.489064023
1016,101.6,2268,2.71839989,2.704385122,6.955804523,5.702613467,4.502027631,3.542959396,6.344612645,16.54323126,5906.756496,5869.899039,0.434313344
1017,101.7,2270,2.829350256,2.718599875,7.255634399,5.691319017,4.027050671,3.534154152,7.10492999,16.58093933,5957.750014,5866.667792,0.451686714
1018,101.8,2272,3.438357638,2.732682458,7.286126175,5.680508626,5.51663839,3.545728643,7.566749541,16.60298694,5977.017608,5861.363011,0.536351047
1019,101.9,2273,3.000482158,2.749719671,6.57677939,5.676244731,5.445961837,3.535954905,6.22579629,16.63442648,5905.158775,5855.682111,0.477191049
1020,102,2275,2.764849387,2.776172783,6.855027078,5.681532218,3.045140751,3.517524363,7.35643963,16.68614693,5876.984902,5849.821912,0.441671478
1021,102.1,2277,3.648277145,2.808396492,6.852146593,5.686424189,4.788579067,3.554177542,7.570794205,16.72052617,5890.538345,5843.405401,0.562087823
1022,102.2,2279,2.928574168,2.834857105,7.157574722,5.700636817,3.869901579,3.560976606,7.382179676,16.75646644,5930.48536,5836.901949,0.466656227
1023,102.3,2280,3.359470291,2.867785338,7.119707266,5.713639545,5.122843701,3.596949147,6.940652139,16.79254417,5881.43429,5829.276102,0.526270805
1024,102.4,2282,3.464439263,2.893637568,8.068679044,5.725395114,4.503771042,3.618783979,8.469338323,16.83386678,5827.894502,5821.244141,0.539632952
1025,102.5,2284,3.953550095,2.926077452,8.26212692,5.728609566,4.825606044,3.639104786,7.600814146,16.8629458,5806.198094,5813.534818,0.596987246
1026,102.6,2286,3.953517054,2.954738908,7.564441643,5.730894061,3.802776369,3.648998317,8.106722989,16.90708762,5826.040405,5805.937841,0.596983617
1027,102.7,2287,3.258596536,2.980088911,7.278547404,5.732229562,2.436333859,3.688171043,7.903934564,16.94273246,5801.334487,5798.49276,0.513030592
1028,102.8,2289,3.162534065,3.013291459,7.20654039,5.739507467,3.229822023,3.72769777,8.108994891,16.97406948,5832.286208,5790.991339,0.500035212
1029,102.9,2291,3.06483698,3.041962375,6.706227452,5.745116122,3.169358374,3.764330289,8.762952539,17.01710463,5924.531455,5783.909086,0.486407379
1030,103,2293,3.033853197,3.062472134,6.585763915,5.746646551,3.893896402,3.774880646,9.235167518,17.04366688,5906.798062,5776.810144,0.481994562
1031,103.1,2294,2.523069025,3.080884278,6.376913412,5.750594227,2.296769661,3.81118729,8.838157358,17.05987737,5930.565277,5771.776511,0.401929132
1032,103.2,2296,2.569972576,3.10065208,6.147644924,5.747540763,3.956405149,3.844916259,10.14067139,17.08585515,5891.4322,5767.626859,0.409928489
1033,103.3,2298,2.097405382,3.115973239,6.228556878,5.750921172,2.546370752,3.859998784,11.52599165,17.09081431,5993.008577,5765.135161,0.321682378
1034,103.4,2300,2.348914577,3.147478771,6.379400911,5.760218948,3.766192148,3.896975378,13.21443287,17.09004416,6017.075319,5759.982921,0.370867223
1035,103.5,2301,2.037132543,3.192794227,5.795513151,5.772622089,3.996905621,3.948255051,25.58281988,17.06811972,6049.809094,5751.263678,0.309019287
1036,103.6,2303,2.251991967,3.245397953,5.943884483,5.796758936,1.717885689,3.993113051,19.43887968,16.93925234,5853.682254,5738.784191,0.352566837
1037,103.7,2305,2.661055358,3.299728207,6.374231143,5.816271946,2.492716089,4.071104688,18.14938339,16.87447406,5889.037322,5727.605202,0.425053909
1038,103.8,2307,2.766130057,3.340141886,6.464077777,5.827471032,2.378415714,4.130782523,15.81998896,16.80785725,5881.136595,5717.44661,0.441872596
1039,103.9,2308,2.996791217,3.370780324,7.13062862,5.834542391,3.404714566,4.190393509,14.09966025,16.75780343,5940.422841,5708.698031,0.476656487
1040,104,2310,3.427421784,3.408210742,6.369944703,5.841972841,3.855096558,4.230618848,11.89937107,16.73839483,5852.294506,5700.442558,0.534967553
1041,104.1,2312,2.728834785,3.452823,5.955674637,5.862389913,3.057925853,4.260613138,11.17946291,16.72851267,5832.79095,5690.086208,0.435977242
1042,104.2,2314,2.806594337,3.509044433,5.932119849,5.884565303,3.450255435,4.322866418,11.73953983,16.73515452,5876.430144,5678.928614,0.448179645
1043,104.3,2315,2.509784147,3.554216463,5.879083413,5.906473128,5.271692729,4.404633641,11.72986276,16.72526975,5822.428358,5667.310371,0.399636372
1044,104.4,2317,1.929582082,3.607553192,5.109506318,5.938387553,3.514475245,4.479107908,11.87992877,16.72865931,6001.647542,5654.705993,0.285463258
1045,104.5,2319,1.49798453,3.677368981,4.419054363,5.980555652,3.268329883,4.554671226,11.15098693,16.74352339,5944.449175,5639.882565,0.175507328
1046,104.6,2321,1.79839495,3.758214175,4.56351604,6.024364224,0.462038228,4.648308552,12.18870283,16.76253441,6045.64518,5624.643774,0.254885074
1047,104.7,2322,1.589074834,3.837911357,4.346912365,6.081912165,4.055643428,4.759652771,11.46487513,16.77154518,6038.867814,5607.893886,0.20114435
1048,104.8,2324,2.972374403,3.919314799,6.083977672,6.140470919,3.820699123,4.845891546,13.17039284,16.78467084,6097.950774,5591.407568,0.473103513
1049,104.9,2326,2.449098258,3.985787479,5.795672522,6.178779671,2.05408241,4.908056098,13.27822845,16.78074804,6050.207492,5574.688454,0.389006209
1050,105,2328,2.606393682,4.051141503,5.621510136,6.219819607,4.118667941,5.020820191,13.52199997,16.77222612,6031.97372,5557.615204,0.416040014
1051,105.1,2329,2.422965839,4.127661296,5.404829132,6.261612318,2.390659628,5.107343182,13.80045792,16.76974378,6074.844814,5541.879006,0.384347291
1052,105.2,2331,2.601106758,4.210165457,5.762352843,6.312588438,3.154807702,5.224775512,13.1115184,16.77381169,5908.078525,5524.740205,0.415158177
1053,105.3,2333,1.93254527,4.303263506,5.352641834,6.366113658,3.496381245,5.316443762,11.5038065,16.78131019,5883.829764,5509.519201,0.286129676
1054,105.4,2334,2.11968861,4.401493311,4.905116457,6.425689647,2.418015155,5.398950391,10.92866285,16.79839956,5934.357971,5493.633475,0.326272066
1055,105.5,2336,2.01219591,4.49301514,5.02887485,6.487217765,2.390088239,5.484678328,10.13295384,16.8204452,5983.059776,5478.245,0.303670262
1056,105.6,2338,2.390764304,4.574926489,5.506490828,6.545952587,3.834244638,5.564609417,10.69518717,16.84201303,5944.409488,5462.01771,0.378536763
1057,105.7,2339,2.73189369,4.639304669,5.958066434,6.582474279,2.87216207,5.603815329,13.78851616,16.85921644,6029.882721,5446.958024,0.436463795
1058,105.8,2341,2.682890341,4.685696654,5.761398959,6.608372218,3.490749514,5.657122503,13.68037516,16.85453647,6012.006293,5432.518953,0.428602922
1059,105.9,2343,2.5864358,4.711389814,5.451511705,6.620357138,3.146994129,5.677822384,11.98239677,16.86931582,5964.071027,5422.818025,0.412701703
1060,106,2344,3.265715231,4.72902147,6.023721474,6.633447254,4.192693576,5.686475297,13.19749262,16.88683852,5876.182474,5417.715485,0.513978312
1061,106.1,2346,2.749951528,4.727275534,5.516060234,6.636497943,4.136237317,5.694987832,11.68735202,16.88313359,5930.36424,5415.949557,0.439325039
1062,106.2,2347,2.60064658,4.725796515,5.584382417,6.640741368,2.21132823,5.692273059,11.50987131,16.92436697,5882.579712,5415.673456,0.415081337
1063,106.3,2349,2.557808342,4.723292048,6.105635298,6.640639464,3.248010594,5.704977553,10.85088372,16.94596979,6042.745152,5416.489789,0.407868
1064,106.4,2351,2.623219592,4.722553331,5.529938177,6.637092002,2.732520409,5.727111153,9.566134378,16.97984516,6022.387402,5416.266137,0.418834647
1065,106.5,2352,3.16110915,4.720764714,5.961606334,6.639214097,4.71864594,5.724583783,10.69198903,17.02117219,6026.344052,5416.358061,0.499839492
1066,106.6,2354,2.28816371,4.710277888,4.889043128,6.633936145,3.012748885,5.705346352,11.123353,17.03618714,5969.440455,5415.721533,0.359487094
1067,106.7,2356,2.42733816,4.710124039,4.72803259,6.634677763,3.86966953,5.705652083,10.25389215,17.05092022,5968.843584,5417.310669,0.385130283
